,IDPdv,IDProducto,Valor,Fecha,PreSugerido,Fecha_Mes
24003,1596667,122898,9390,2022-02-12,8250,2022-02
24004,1597246,122898,8150,2022-02-14,8250,2022-02
24005,1596707,122898,9400,2022-02-16,8900,2022-02
24006,1597131,122898,7790,2022-02-12,8250,2022-02
24007,1597322,122898,6750,2022-02-07,8250,2022-02
24008,1597309,122898,8050,2022-02-14,8250,2022-02
24009,1597072,122898,9650,2022-02-10,8900,2022-02
24010,1596682,122898,7390,2022-02-14,8250,2022-02
24011,1597213,122898,8160,2022-02-07,8250,2022-02
24012,1597238,122898,8050,2022-02-15,8250,2022-02
24013,1597130,122898,7690,2022-02-09,8250,2022-02
24014,1644524,122899,13500,2022-02-12,1350,2022-02
24015,1596828,122899,1200,2022-02-16,1450,2022-02
24016,1644528,122899,1200,2022-02-10,1350,2022-02
24017,1596661,122899,1000,2022-02-08,1350,2022-02
24018,1596774,122899,1008,2022-02-09,1350,2022-02
24019,1616360,122899,1008,2022-02-09,1350,2022-02
24020,1597401,122899,1550,2022-02-25,1450,2022-02
24021,1616363,122899,10500,2022-02-08,1350,2022-02
24022,1616363,122900,10500,2022-02-08,1350,2022-02
24023,1616360,122900,1008,2022-02-09,1350,2022-02
24024,1596661,122900,1000,2022-02-08,1350,2022-02
24025,1596770,122900,1100,2022-02-09,1350,2022-02
24026,1644528,122900,1200,2022-02-10,1350,2022-02
24027,1596774,122900,1008,2022-02-09,1350,2022-02
24028,1596828,122900,1200,2022-02-16,1450,2022-02
24029,1644524,122900,13500,2022-02-12,1350,2022-02
24030,1597170,122901,8180,2022-02-08,9550,2022-02
24031,1596795,122901,10990,2022-02-14,9550,2022-02
24032,1597340,122901,9900,2022-02-15,9000,2022-02
24033,1597371,122901,9900,2022-02-12,9000,2022-02
24034,1597276,122901,9500,2022-02-10,9550,2022-02
24035,1597094,122901,7690,2022-02-15,9550,2022-02
24036,1596733,122901,10990,2022-02-14,9550,2022-02
24037,1597233,122901,9500,2022-02-12,9550,2022-02
24038,1596977,122901,9200,2022-02-17,10350,2022-02
24039,1597232,122901,9500,2022-02-25,9550,2022-02
24040,1597364,122901,9340,2022-02-15,9550,2022-02
24041,1597055,122901,11900,2022-02-14,9550,2022-02
24042,1597090,122901,9240,2022-02-11,9550,2022-02
24043,1597331,122901,9500,2022-02-04,9000,2022-02
24044,1596977,122901,9200,2022-02-12,10350,2022-02
24045,1597054,122901,9100,2022-02-15,9550,2022-02
24046,1596673,122901,10990,2022-02-10,9550,2022-02
24047,1596667,122901,10990,2022-02-12,9550,2022-02
24048,1597087,122901,9240,2022-02-10,9550,2022-02
24049,1597044,122901,11600,2022-02-14,9550,2022-02
24050,1597339,122901,9900,2022-02-14,9000,2022-02
24051,1596792,122901,11590,2022-02-26,9550,2022-02
24052,1597338,122901,9900,2022-02-10,9000,2022-02
24053,1596665,122901,10990,2022-02-01,9550,2022-02
24054,1596665,122901,10990,2022-02-15,9550,2022-02
24055,1597211,122901,9240,2022-02-12,9550,2022-02
24056,1596937,122901,10480,2022-02-09,10350,2022-02
24057,1596977,122901,9200,2022-02-28,10350,2022-02
24058,1597162,122901,9240,2022-02-14,9550,2022-02
24059,1597238,122901,13860,2022-02-15,9550,2022-02
24060,1597244,122901,8180,2022-02-15,9550,2022-02
24061,1596679,122901,10990,2022-02-07,9550,2022-02
24062,1596631,122901,8550,2022-02-18,9000,2022-02
24063,1597136,122901,8180,2022-02-14,9550,2022-02
24064,1597364,122901,9340,2022-02-09,9550,2022-02
24065,1597009,122901,9550,2022-02-15,10350,2022-02
24066,1597007,122901,9550,2022-02-14,10350,2022-02
24067,1643394,122901,10300,2022-02-10,9550,2022-02
24068,1597237,122901,9500,2022-02-15,9550,2022-02
24069,1596624,122901,8550,2022-02-09,9000,2022-02
24070,1597335,122901,9900,2022-02-11,9000,2022-02
24071,1596626,122901,8550,2022-02-09,9000,2022-02
24072,1599401,122901,10990,2022-02-12,9550,2022-02
24073,1596734,122901,10990,2022-02-11,9550,2022-02
24074,1597213,122901,11900,2022-02-07,9550,2022-02
24075,1597131,122901,9240,2022-02-12,9550,2022-02
24076,1596678,122901,10390,2022-02-15,9550,2022-02
24077,1596679,122901,10990,2022-02-16,9550,2022-02
24078,1597266,122901,9500,2022-02-10,9550,2022-02
24079,1597340,122901,9900,2022-02-14,9000,2022-02
24080,1596624,122901,8550,2022-02-21,9000,2022-02
24081,1596992,122901,9600,2022-02-25,9550,2022-02
24082,1597217,122901,8180,2022-02-07,9550,2022-02
24083,1597167,122901,10100,2022-02-11,9550,2022-02
24084,1597041,122901,11900,2022-02-12,9550,2022-02
24085,1597037,122901,9100,2022-02-01,9550,2022-02
24086,1597309,122901,9500,2022-02-14,9550,2022-02
24087,1596888,122901,9760,2022-02-15,10350,2022-02
24088,1597032,122901,8850,2022-02-17,10350,2022-02
24089,1597122,122901,9240,2022-02-14,9550,2022-02
24090,1596668,122901,10990,2022-02-14,9550,2022-02
24091,1596989,122901,9100,2022-02-15,9550,2022-02
24092,1596797,122901,10990,2022-02-15,9550,2022-02
24093,1596802,122901,10990,2022-02-21,9550,2022-02
24094,1596707,122901,10150,2022-02-16,10350,2022-02
24095,1597130,122901,9240,2022-02-09,9550,2022-02
24096,1597054,122902,12600,2022-02-15,10450,2022-02
24097,1597162,122902,10800,2022-02-14,10450,2022-02
24098,1597037,122902,10600,2022-02-01,10450,2022-02
24099,1597233,122902,11200,2022-02-12,10450,2022-02
24100,1597111,122902,10800,2022-02-07,11350,2022-02
24101,1597237,122902,11200,2022-02-15,10450,2022-02
24102,1597170,122902,11050,2022-02-08,10450,2022-02
24103,1597136,122902,11050,2022-02-14,10450,2022-02
24104,1596989,122902,12600,2022-02-15,10450,2022-02
24105,1596977,122902,10100,2022-02-12,11350,2022-02
24106,1597055,122902,12900,2022-02-14,10450,2022-02
24107,1596622,122902,9400,2022-02-14,9850,2022-02
24108,1597090,122902,10800,2022-02-11,10450,2022-02
24109,1596974,122902,10100,2022-02-28,11350,2022-02
24110,1597051,122902,12600,2022-02-09,10450,2022-02
24111,1596975,122902,9800,2022-02-02,11350,2022-02
24112,1643394,122902,12900,2022-02-10,10450,2022-02
24113,1597007,122902,10470,2022-02-14,11350,2022-02
24114,1597028,122902,10100,2022-02-21,11350,2022-02
24115,1597217,122902,11050,2022-02-07,10450,2022-02
24116,1597028,122902,10100,2022-02-14,11350,2022-02
24117,1597009,122902,10470,2022-02-15,11350,2022-02
24118,1597166,122902,10250,2022-02-01,10450,2022-02
24119,1643396,122902,10800,2022-02-14,10450,2022-02
24120,1597201,122902,11200,2022-02-14,10450,2022-02
24121,1597130,122902,10800,2022-02-09,10450,2022-02
24122,1597087,122902,11350,2022-02-10,10450,2022-02
24123,1597213,122902,8880,2022-02-07,10450,2022-02
24124,1596977,122902,10100,2022-02-17,11350,2022-02
24125,1596992,122902,12600,2022-02-11,10450,2022-02
24126,1597167,122902,11350,2022-02-11,10450,2022-02
24127,1597034,122902,10100,2022-02-14,11350,2022-02
24128,1597028,122902,10100,2022-02-19,11350,2022-02
24129,1597044,122902,12600,2022-02-14,10450,2022-02
24130,1597019,122903,17400,2022-02-14,18050,2022-02
24131,1596634,122903,17800,2022-02-07,18050,2022-02
24132,1596623,122903,17800,2022-02-10,18050,2022-02
24133,1596621,122903,17800,2022-02-12,18050,2022-02
24134,1597060,122903,17400,2022-02-16,18050,2022-02
24135,1597156,122903,21100,2022-02-09,20700,2022-02
24136,1597064,122903,13750,2022-02-15,18050,2022-02
24137,1596937,122903,20890,2022-02-09,20700,2022-02
24138,1597057,122903,17400,2022-02-10,18050,2022-02
24139,1597067,122903,17400,2022-02-09,18050,2022-02
24140,1597024,122903,17400,2022-02-15,18050,2022-02
24141,1596625,122903,17800,2022-02-14,18050,2022-02
24142,1596679,122904,22590,2022-02-16,20150,2022-02
24143,1596668,122904,18590,2022-02-14,20150,2022-02
24144,1596977,122904,18400,2022-02-17,21800,2022-02
24145,1596679,122904,22590,2022-02-07,20150,2022-02
24146,1596621,122904,18500,2022-02-12,18950,2022-02
24147,1596634,122904,18500,2022-02-07,18950,2022-02
24148,1596975,122904,18650,2022-02-02,21800,2022-02
24149,1596937,122904,21900,2022-02-09,21800,2022-02
24150,1596795,122904,22590,2022-02-14,20150,2022-02
24151,1597156,122904,22300,2022-02-09,21800,2022-02
24152,1596730,122904,22590,2022-02-15,20150,2022-02
24153,1596792,122904,23590,2022-02-26,20150,2022-02
24154,1596667,122904,22590,2022-02-12,20150,2022-02
24155,1596623,122904,18500,2022-02-10,18950,2022-02
24156,1596974,122904,18400,2022-02-28,21800,2022-02
24157,1596762,122904,22130,2022-02-15,21800,2022-02
24158,1596977,122904,18400,2022-02-28,21800,2022-02
24159,1596622,122904,18500,2022-02-14,18950,2022-02
24160,1596733,122904,18590,2022-02-14,20150,2022-02
24161,1596625,122904,18500,2022-02-14,18950,2022-02
24162,1596734,122904,22590,2022-02-11,20150,2022-02
24163,1597032,122904,18650,2022-02-17,21800,2022-02
24164,1597246,122905,7840,2022-02-14,7450,2022-02
24165,1597168,122905,9160,2022-02-18,7450,2022-02
24166,1597156,122905,8250,2022-02-09,8100,2022-02
24167,1596989,122905,6200,2022-02-15,7450,2022-02
24168,1599382,122905,9160,2022-02-12,7450,2022-02
24169,1596664,122905,8590,2022-02-11,7450,2022-02
24170,1596624,122905,6700,2022-02-21,7050,2022-02
24171,1596977,122905,6400,2022-02-28,8100,2022-02
24172,1597170,122905,7500,2022-02-08,7450,2022-02
24173,1596682,122905,8590,2022-02-14,7450,2022-02
24174,1597028,122905,6400,2022-02-19,8100,2022-02
24175,1596802,122905,8590,2022-02-21,7450,2022-02
24176,1597094,122905,9160,2022-02-15,7450,2022-02
24177,1596626,122905,6700,2022-02-09,7050,2022-02
24178,1596734,122905,8590,2022-02-11,7450,2022-02
24179,1597257,122905,6910,2022-02-15,7450,2022-02
24180,1597088,122905,7500,2022-02-16,7450,2022-02
24181,1597162,122905,7760,2022-02-14,7450,2022-02
24182,1597246,122905,5850,2022-02-07,7450,2022-02
24183,1596678,122905,7390,2022-02-15,7450,2022-02
24184,1597364,122905,6450,2022-02-09,7450,2022-02
24185,1596707,122905,7850,2022-02-16,8100,2022-02
24186,1597213,122905,10900,2022-02-07,7450,2022-02
24187,1597054,122905,7100,2022-02-15,7450,2022-02
24188,1597238,122905,7680,2022-02-15,7450,2022-02
24189,1596679,122905,8590,2022-02-07,7450,2022-02
24190,1597167,122905,9160,2022-02-11,7450,2022-02
24191,1597233,122905,6550,2022-02-22,7450,2022-02
24192,1596795,122905,8590,2022-02-14,7450,2022-02
24193,1597364,122905,6450,2022-02-15,7450,2022-02
24194,1596679,122905,8590,2022-02-16,7450,2022-02
24195,1597322,122905,6250,2022-02-07,7450,2022-02
24196,1597233,122905,6550,2022-02-12,7450,2022-02
24197,1597168,122905,9160,2022-02-11,7450,2022-02
24198,1597259,122905,7760,2022-02-10,7450,2022-02
24199,1596668,122905,8590,2022-02-14,7450,2022-02
24200,1643396,122905,7100,2022-02-14,7450,2022-02
24201,1596797,122905,8590,2022-02-15,7450,2022-02
24202,1597051,122905,7100,2022-02-09,7450,2022-02
24203,1597051,122905,6200,2022-02-02,7450,2022-02
24204,1597055,122905,7800,2022-02-14,7450,2022-02
24205,1596673,122905,8590,2022-02-10,7450,2022-02
24206,1597009,122905,6860,2022-02-15,8100,2022-02
24207,1597244,122905,7500,2022-02-15,7450,2022-02
24208,1596762,122905,7240,2022-02-15,8100,2022-02
24209,1597166,122905,5540,2022-02-01,7450,2022-02
24210,1596937,122905,6700,2022-02-09,8100,2022-02
24211,1597155,122905,8100,2022-02-28,8100,2022-02
24212,1599401,122905,8590,2022-02-12,7450,2022-02
24213,1597095,122905,9160,2022-02-11,7450,2022-02
24214,1596803,122905,8590,2022-02-24,7450,2022-02
24215,1596999,122905,6700,2022-02-16,7450,2022-02
24216,1597111,122905,7800,2022-02-07,8100,2022-02
24217,1597007,122905,6860,2022-02-14,8100,2022-02
24218,1597096,122905,7840,2022-02-15,7450,2022-02
24219,1596730,122905,8590,2022-02-15,7450,2022-02
24220,1597028,122905,6400,2022-02-21,8100,2022-02
24221,1596665,122905,7390,2022-02-15,7450,2022-02
24222,1596665,122905,8590,2022-02-01,7450,2022-02
24223,1596733,122905,8590,2022-02-14,7450,2022-02
24224,1597211,122905,7840,2022-02-12,7450,2022-02
24225,1597309,122905,7680,2022-02-14,7450,2022-02
24226,1596630,122905,6700,2022-02-18,7050,2022-02
24227,1597072,122905,8150,2022-02-10,8100,2022-02
24228,1596888,122905,7310,2022-02-15,8100,2022-02
24229,1596679,122906,7190,2022-02-07,6000,2022-02
24230,1596668,122906,7190,2022-02-14,6000,2022-02
24231,1597167,122906,5720,2022-02-11,6000,2022-02
24232,1597095,122906,7690,2022-02-11,6000,2022-02
24233,1596802,122906,7190,2022-02-21,6000,2022-02
24234,1596733,122906,7190,2022-02-14,6000,2022-02
24235,1597054,122906,7100,2022-02-15,6000,2022-02
24236,1597072,122906,6500,2022-02-10,6450,2022-02
24237,1597041,122906,7100,2022-02-12,6000,2022-02
24238,1596792,122906,7190,2022-02-26,6000,2022-02
24239,1597111,122906,6200,2022-02-07,6450,2022-02
24240,1597401,122906,6600,2022-02-25,6450,2022-02
24241,1597246,122906,5730,2022-02-14,6000,2022-02
24242,1597232,122906,6050,2022-02-25,6000,2022-02
24243,1596679,122906,7190,2022-02-16,6000,2022-02
24244,1597109,122906,5200,2022-02-10,6450,2022-02
24245,1597309,122906,6050,2022-02-14,6000,2022-02
24246,1597217,122906,7570,2022-02-07,6000,2022-02
24247,1596673,122906,7190,2022-02-10,6000,2022-02
24248,1597170,122906,7570,2022-02-08,6000,2022-02
24249,1596999,122906,7500,2022-02-16,6000,2022-02
24250,1597259,122906,6310,2022-02-10,6000,2022-02
24251,1596624,122906,7700,2022-02-09,5650,2022-02
24252,1597168,122906,7340,2022-02-18,6000,2022-02
24253,1597162,122906,6310,2022-02-14,6000,2022-02
24254,1596678,122906,7190,2022-02-15,6000,2022-02
24255,1596989,122906,6200,2022-02-15,6000,2022-02
24256,1597364,122906,5940,2022-02-09,6000,2022-02
24257,1597257,122906,6070,2022-02-15,6000,2022-02
24258,1597044,122906,7100,2022-02-14,6000,2022-02
24259,1597076,122906,6500,2022-02-10,6450,2022-02
24260,1597090,122906,6310,2022-02-11,6000,2022-02
24261,1597007,122906,5890,2022-02-14,6450,2022-02
24262,1596803,122906,7190,2022-02-24,6000,2022-02
24263,1596665,122906,7190,2022-02-15,6000,2022-02
24264,1596667,122906,7190,2022-02-12,6000,2022-02
24265,1597233,122906,6050,2022-02-12,6000,2022-02
24266,1597211,122906,6070,2022-02-12,6000,2022-02
24267,1597055,122906,10200,2022-02-14,6000,2022-02
24268,1597037,122906,6200,2022-02-01,6000,2022-02
24269,1596626,122906,5350,2022-02-09,5650,2022-02
24270,1596937,122906,6610,2022-02-09,6450,2022-02
24271,1596631,122906,5350,2022-02-18,5650,2022-02
24272,1597096,122906,5730,2022-02-15,6000,2022-02
24273,1597156,122906,7350,2022-02-09,6450,2022-02
24274,1597136,122906,7570,2022-02-14,6000,2022-02
24275,1597009,122906,5980,2022-02-15,6450,2022-02
24276,1596804,122906,6190,2022-02-15,6000,2022-02
24277,1596665,122906,7190,2022-02-01,6000,2022-02
24278,1596707,122906,6350,2022-02-16,6450,2022-02
24279,1596734,122906,8590,2022-02-11,6000,2022-02
24280,1596888,122906,6120,2022-02-15,6450,2022-02
24281,1597130,122906,6310,2022-02-09,6000,2022-02
24282,1597131,122906,6310,2022-02-12,6000,2022-02
24283,1597122,122906,6310,2022-02-14,6000,2022-02
24284,1596631,122906,5350,2022-02-11,5650,2022-02
24285,1597246,122906,5730,2022-02-07,6000,2022-02
24286,1597244,122906,7570,2022-02-15,6000,2022-02
24287,1597168,122906,7340,2022-02-11,6000,2022-02
24288,1597213,122906,7340,2022-02-07,6000,2022-02
24289,1597237,122906,6050,2022-02-15,6000,2022-02
24290,1597087,122906,6070,2022-02-10,6000,2022-02
24291,1596975,122907,6150,2022-02-02,7100,2022-02
24292,1597009,122907,6590,2022-02-15,7100,2022-02
24293,1596664,122907,7390,2022-02-11,6600,2022-02
24294,1597156,122907,7350,2022-02-09,7100,2022-02
24295,1597217,122907,7520,2022-02-07,6600,2022-02
24296,1596795,122907,6190,2022-02-14,6600,2022-02
24297,1597166,122907,6610,2022-02-01,6600,2022-02
24298,1597051,122907,7000,2022-02-02,6600,2022-02
24299,1597094,122907,8330,2022-02-15,6600,2022-02
24300,1597131,122907,7130,2022-02-12,6600,2022-02
24301,1597211,122907,7220,2022-02-12,6600,2022-02
24302,1597167,122907,7220,2022-02-11,6600,2022-02
24303,1596668,122907,7390,2022-02-14,6600,2022-02
24304,1597044,122907,7900,2022-02-14,6600,2022-02
24305,1597257,122907,7220,2022-02-15,6600,2022-02
24306,1596797,122907,7390,2022-02-15,6600,2022-02
24307,1596937,122907,7200,2022-02-09,7100,2022-02
24308,1596823,122907,6550,2022-02-16,7100,2022-02
24309,1596665,122907,7390,2022-02-15,6600,2022-02
24310,1597054,122907,7000,2022-02-15,6600,2022-02
24311,1597401,122907,7300,2022-02-25,7100,2022-02
24312,1597155,122907,7600,2022-02-28,7100,2022-02
24313,1597130,122907,7130,2022-02-09,6600,2022-02
24314,1597109,122907,6800,2022-02-10,7100,2022-02
24315,1597353,122907,6550,2022-02-09,6600,2022-02
24316,1597353,122907,6550,2022-02-16,6600,2022-02
24317,1596999,122907,8100,2022-02-16,6600,2022-02
24318,1596665,122907,7390,2022-02-01,6600,2022-02
24319,1597105,122907,6350,2022-02-12,7100,2022-02
24320,1596734,122907,7390,2022-02-11,6600,2022-02
24321,1596803,122907,7390,2022-02-24,6600,2022-02
24322,1597037,122907,7000,2022-02-01,6600,2022-02
24323,1597168,122907,8880,2022-02-18,6600,2022-02
24324,1596679,122907,7390,2022-02-07,6600,2022-02
24325,1597309,122907,6550,2022-02-14,6600,2022-02
24326,1597232,122907,6550,2022-02-25,6600,2022-02
24327,1596888,122907,6730,2022-02-15,7100,2022-02
24328,1599401,122907,7390,2022-02-12,6600,2022-02
24329,1597364,122907,6410,2022-02-09,6600,2022-02
24330,1597096,122907,6870,2022-02-15,6600,2022-02
24331,1597259,122907,7130,2022-02-10,6600,2022-02
24332,1597095,122907,8330,2022-02-11,6600,2022-02
24333,1596974,122907,6400,2022-02-12,7100,2022-02
24334,1597111,122907,6500,2022-02-07,7100,2022-02
24335,1597170,122907,7650,2022-02-08,6600,2022-02
24336,1643394,122907,7700,2022-02-10,6600,2022-02
24337,1596792,122907,7590,2022-02-26,6600,2022-02
24338,1597136,122907,7520,2022-02-14,6600,2022-02
24339,1597034,122907,6400,2022-02-14,7100,2022-02
24340,1596989,122907,7000,2022-02-15,6600,2022-02
24341,1596682,122907,7390,2022-02-07,6600,2022-02
24342,1596828,122907,6000,2022-02-16,7100,2022-02
24343,1596630,122907,5900,2022-02-18,6200,2022-02
24344,1596733,122907,7390,2022-02-14,6600,2022-02
24345,1597087,122907,7220,2022-02-10,6600,2022-02
24346,1596977,122907,6400,2022-02-17,7100,2022-02
24347,1597090,122907,7130,2022-02-11,6600,2022-02
24348,1599382,122907,8320,2022-02-12,6600,2022-02
24349,1597122,122907,7130,2022-02-14,6600,2022-02
24350,1596667,122907,7390,2022-02-12,6600,2022-02
24351,1597238,122907,6410,2022-02-15,6600,2022-02
24352,1596802,122907,7390,2022-02-21,6600,2022-02
24353,1596977,122907,6400,2022-02-12,7100,2022-02
24354,1597007,122907,6590,2022-02-14,7100,2022-02
24355,1597162,122907,7130,2022-02-14,6600,2022-02
24356,1597364,122907,6410,2022-02-15,6600,2022-02
24357,1596974,122907,6400,2022-02-28,7100,2022-02
24358,1597237,122907,6550,2022-02-15,6600,2022-02
24359,1597168,122907,8880,2022-02-11,6600,2022-02
24360,1597028,122907,6400,2022-02-14,7100,2022-02
24361,1597213,122907,9160,2022-02-07,6600,2022-02
24362,1597055,122907,8100,2022-02-14,6600,2022-02
24363,1596707,122907,6890,2022-02-16,7100,2022-02
24364,1596730,122907,7390,2022-02-15,6600,2022-02
24365,1596762,122907,7240,2022-02-15,7100,2022-02
24366,1597234,122907,6550,2022-02-08,6600,2022-02
24367,1596679,122907,7390,2022-02-16,6600,2022-02
24368,1597353,122907,6550,2022-02-12,6600,2022-02
24369,1596631,122907,5900,2022-02-18,6200,2022-02
24370,1597309,122908,12750,2022-02-14,11950,2022-02
24371,1597211,122908,16450,2022-02-12,11950,2022-02
24372,1597167,122908,18200,2022-02-11,11950,2022-02
24373,1597244,122908,13250,2022-02-15,11950,2022-02
24374,1597232,122908,12750,2022-02-25,11950,2022-02
24375,1597170,122908,16650,2022-02-08,11950,2022-02
24376,1597088,122908,16650,2022-02-16,11950,2022-02
24377,1596999,122908,11800,2022-02-16,11950,2022-02
24378,1597166,122908,9440,2022-02-01,11950,2022-02
24379,1597213,122908,17200,2022-02-07,11950,2022-02
24380,1597233,122908,11200,2022-02-22,11950,2022-02
24381,1597237,122909,10150,2022-02-15,9800,2022-02
24382,1597041,122909,12100,2022-02-12,9800,2022-02
24383,1597276,122909,10150,2022-02-10,9800,2022-02
24384,1597244,122909,10650,2022-02-15,9800,2022-02
24385,1597233,122909,10150,2022-02-12,9800,2022-02
24386,1597232,122909,10060,2022-02-25,9800,2022-02
24387,1597167,122909,10950,2022-02-11,9800,2022-02
24388,1597168,122909,12450,2022-02-11,9800,2022-02
24389,1597054,122909,12100,2022-02-15,9800,2022-02
24390,1623649,122909,10200,2022-02-12,10650,2022-02
24391,1597096,122909,10950,2022-02-15,9800,2022-02
24392,1597246,122909,10950,2022-02-07,9800,2022-02
24393,1597051,122909,11200,2022-02-23,9800,2022-02
24394,1596888,122909,10040,2022-02-15,10650,2022-02
24395,1596707,122909,10350,2022-02-16,10650,2022-02
24396,1597136,122909,10650,2022-02-14,9800,2022-02
24397,1597094,122909,12850,2022-02-15,9800,2022-02
24398,1597055,122909,12100,2022-02-14,9800,2022-02
24399,1597028,122909,9500,2022-02-19,10650,2022-02
24400,1643396,122909,10200,2022-02-14,9800,2022-02
24401,1597156,122909,12500,2022-02-09,10650,2022-02
24402,1596989,122909,12100,2022-02-15,9800,2022-02
24403,1596977,122909,9500,2022-02-28,10650,2022-02
24404,1597105,122909,9500,2022-02-12,10650,2022-02
24405,1596937,122909,10770,2022-02-09,10650,2022-02
24406,1596679,122909,11590,2022-02-16,9800,2022-02
24407,1597131,122909,10800,2022-02-12,9800,2022-02
24408,1597217,122909,10650,2022-02-07,9800,2022-02
24409,1596792,122909,11590,2022-02-26,9800,2022-02
24410,1597168,122909,12450,2022-02-18,9800,2022-02
24411,1596665,122909,11590,2022-02-01,9800,2022-02
24412,1597162,122909,10800,2022-02-14,9800,2022-02
24413,1597211,122909,10950,2022-02-12,9800,2022-02
24414,1597072,122909,10700,2022-02-10,10650,2022-02
24415,1597090,122909,10800,2022-02-11,9800,2022-02
24416,1597087,122909,10950,2022-02-10,9800,2022-02
24417,1597213,122909,12450,2022-02-07,9800,2022-02
24418,1597007,122909,9820,2022-02-14,10650,2022-02
24419,1596999,122909,12100,2022-02-16,9800,2022-02
24420,1596624,122909,8800,2022-02-21,9250,2022-02
24421,1597155,122909,11400,2022-02-28,10650,2022-02
24422,1597122,122909,10800,2022-02-14,9800,2022-02
24423,1597246,122909,10950,2022-02-14,9800,2022-02
24424,1597044,122909,11800,2022-02-14,9800,2022-02
24425,1597238,122909,10060,2022-02-15,9800,2022-02
24426,1597130,122909,10800,2022-02-09,9800,2022-02
24427,1643394,122909,10500,2022-02-10,9800,2022-02
24428,1597009,122909,9828,2022-02-15,10650,2022-02
24429,1597076,122909,10700,2022-02-10,10650,2022-02
24430,1597257,122909,9730,2022-02-15,9800,2022-02
24431,1596797,122909,11590,2022-02-15,9800,2022-02
24432,1596665,122909,11590,2022-02-15,9800,2022-02
24433,1596733,122910,11590,2022-02-14,9800,2022-02
24434,1597051,122910,11200,2022-02-23,9800,2022-02
24435,1597246,122910,10950,2022-02-07,9800,2022-02
24436,1597266,122910,10150,2022-02-10,9800,2022-02
24437,1597105,122910,9500,2022-02-12,10650,2022-02
24438,1597108,122910,10850,2022-02-01,10650,2022-02
24439,1597217,122910,10650,2022-02-07,9800,2022-02
24440,1597364,122910,10060,2022-02-09,9800,2022-02
24441,1597237,122910,10150,2022-02-15,9800,2022-02
24442,1596665,122910,11590,2022-02-15,9800,2022-02
24443,1597055,122910,12100,2022-02-14,9800,2022-02
24444,1597136,122910,10650,2022-02-14,9800,2022-02
24445,1596668,122910,11590,2022-02-14,9800,2022-02
24446,1596937,122910,10770,2022-02-09,10650,2022-02
24447,1597131,122910,10800,2022-02-12,9800,2022-02
24448,1596802,122910,11590,2022-02-21,9800,2022-02
24449,1597259,122910,10800,2022-02-10,9800,2022-02
24450,1597168,122910,12450,2022-02-11,9800,2022-02
24451,1596730,122910,11590,2022-02-15,9800,2022-02
24452,1597238,122910,10060,2022-02-15,9800,2022-02
24453,1596664,122910,11590,2022-02-11,9800,2022-02
24454,1597168,122910,12450,2022-02-18,9800,2022-02
24455,1597162,122910,10800,2022-02-14,9800,2022-02
24456,1597007,122910,9820,2022-02-14,10650,2022-02
24457,1597054,122910,11800,2022-02-15,9800,2022-02
24458,1597096,122910,10950,2022-02-15,9800,2022-02
24459,1597156,122910,12500,2022-02-09,10650,2022-02
24460,1599401,122910,11590,2022-02-12,9800,2022-02
24461,1596679,122910,11590,2022-02-07,9800,2022-02
24462,1597130,122910,10800,2022-02-09,9800,2022-02
24463,1597090,122910,10800,2022-02-11,9800,2022-02
24464,1597087,122910,10950,2022-02-10,9800,2022-02
24465,1596792,122910,11590,2022-02-26,9800,2022-02
24466,1596999,122910,12100,2022-02-16,9800,2022-02
24467,1597276,122910,10150,2022-02-10,9800,2022-02
24468,1596888,122910,10040,2022-02-15,10650,2022-02
24469,1597155,122910,11400,2022-02-28,10650,2022-02
24470,1597213,122910,12450,2022-02-07,9800,2022-02
24471,1596989,122910,12100,2022-02-15,9800,2022-02
24472,1597095,122910,12850,2022-02-11,9800,2022-02
24473,1596679,122910,11590,2022-02-16,9800,2022-02
24474,1596734,122910,11590,2022-02-11,9800,2022-02
24475,1597364,122910,10060,2022-02-15,9800,2022-02
24476,1597167,122910,10950,2022-02-11,9800,2022-02
24477,1596667,122910,11590,2022-02-12,9800,2022-02
24478,1597044,122910,11800,2022-02-14,9800,2022-02
24479,1597122,122910,10800,2022-02-14,9800,2022-02
24480,1643394,122910,10500,2022-02-10,9800,2022-02
24481,1597246,122910,10950,2022-02-14,9800,2022-02
24482,1596975,122910,9150,2022-02-02,10650,2022-02
24483,1597009,122910,9820,2022-02-15,10650,2022-02
24484,1643396,122910,10200,2022-02-14,9800,2022-02
24485,1597234,122910,10150,2022-02-08,9800,2022-02
24486,1597211,122910,10950,2022-02-12,9800,2022-02
24487,1596665,122910,11590,2022-02-01,9800,2022-02
24488,1596673,122910,11590,2022-02-10,9800,2022-02
24489,1597335,122911,28900,2022-02-11,28350,2022-02
24490,1596733,122911,26990,2022-02-14,30100,2022-02
24491,1596679,122911,26990,2022-02-16,30100,2022-02
24492,1596730,122911,26990,2022-02-15,30100,2022-02
24493,1597024,122911,25300,2022-02-15,28350,2022-02
24494,1596668,122911,26990,2022-02-14,30100,2022-02
24495,1596667,122911,26990,2022-02-12,30100,2022-02
24496,1597340,122911,28900,2022-02-14,28350,2022-02
24497,1596664,122911,26990,2022-02-11,30100,2022-02
24498,1597096,122911,33050,2022-02-15,30100,2022-02
24499,1597339,122911,28900,2022-02-14,28350,2022-02
24500,1596762,122911,33090,2022-02-15,32550,2022-02
